gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1060784,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060784?gameHash=22479cf87d0b9229,WC,2019-W,43745.4315277778,PI-KO,2,9.19,10,Red,Support,Tolerant,Royal Youth,Thresh,Pantheon,Syndra,Rakan,Nautilus,Alistar,27.6333333333333,0,0,5,1,9,21,0,0,0,0,0,0,0,7.73228333333333,0,0.072376357056695,1.08564535585042,0,9.56141666666667,0,3,0,0,0,0,0,0,0,0,0,,0,13.6400666666667,0,0,2,8,0,24.86765,0,1,3253,117.720144752714,0.07605976291239,0.082488181063819,37,1.33896260554885,0.37,4,0.14475271411339,11,14, , ,5825,78.4226779252111,5800,-0.194552529182879,7,0,0,0,0.253317249698432,2075,2229,-154,2976,3623,-647,2458,2991,-533,1,19,-18,2,25,-23
1060784,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060784?gameHash=22479cf87d0b9229,WC,2019-W,43745.4315277778,PI-KO,2,9.19,100,Blue,Team,Team,Clutch Gaming, ,Lee Sin,Qiyana,Olaf,Ashe,Lucian,27.6333333333333,1,21,9,50,21,9, , , , ,0,0,1,7.73228333333333,0.759951749095295,0.325693606755127,1.08564535585042,1,9.56141666666667,3,0,3,0,0,0,0,3,0,0,1,10.6400333333333,1,13.6400666666667,1,1,8,2,1,24.86765,1,0,56432,2042.1712907117, , ,84,3.03980699638118,1,46,1.66465621230398,34,36,0.675675675675676,0.36,57394,1415.11700844391,50805,0.141118708712189,772,186,86,37,34.6682750301568,16643,15606,1037,27166,22575,4591,19029,18006,1023,337,291,46,528,456,72
1060784,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060784?gameHash=22479cf87d0b9229,WC,2019-W,43745.4315277778,PI-KO,2,9.19,200,Red,Team,Team,Royal Youth, ,Pantheon,Syndra,Rakan,Nautilus,Alistar,27.6333333333333,0,9,21,12,9,21, , , , ,1,1,0,7.73228333333333,0.325693606755127,0.759951749095295,1.08564535585042,0,9.56141666666667,0,3,0,3,0,0,0,0,0,0,0,10.6400333333333,0,13.6400666666667,0,0,2,8,0,24.86765,0,1,42769,1547.73220747889, , ,100,3.61881785283474,1,29,1.04945717732207,34,40,0.4,0.295454545454546,44561,950.714113389626,44108,-0.141118708712189,703,113,89,5,29.5295536791315,15606,16643,-1037,22575,27166,-4591,18006,19029,-1023,291,337,-46,456,528,-72
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,1,Blue,Top,Huni,Clutch Gaming,Ezreal,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.9833333333333,1,2,2,9,19,7,0,0,0,0,0,0,0,4.6977,0.054078413699865,0.027039206849932,0.703019378098242,0,7.84475,6,0,1,0,1,0,0,0,0,0,1,,1,11.53405,1,1,11,3,1,28.4153,2,0,21940,593.240198287517,0.335033442262468,0.233124588002637,13,0.351509689049121,0.083333333333333,8,0.216313654799459,6,8, , ,16685,321.297160883281,15125,-0.057784911717496,259,35,8,20,7.94952681388013,3191,3781,-590,6189,6101,88,3913,4867,-954,77,92,-15,113,129,-16
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,2,Blue,Jungle,Lira,Clutch Gaming,Rek'Sai,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.9833333333333,1,2,1,6,19,7,0,0,0,0,0,0,0,4.6977,0.054078413699865,0,0.703019378098242,1,7.84475,6,0,3,0,1,2,0,0,0,0,1,,1,11.53405,1,1,11,3,1,28.4153,2,0,7096,191.87021180712,0.10835903857313,0.154786232225257,53,1.43307796304642,0.33974358974359,26,0.703019378098242,15,19, , ,12692,213.329607931501,11300,0.338939197930142,51,165,59,43,5.8404686795854,3146,2851,295,5085,4124,961,3332,2697,635,60,44,16,96,69,27
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,3,Blue,Middle,Damonte,Clutch Gaming,Syndra,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.9833333333333,1,3,1,5,19,7,0,0,0,0,0,0,0,4.6977,0.081117620549797,0,0.703019378098242,0,7.84475,6,0,0,0,0,0,0,0,0,0,1,,1,11.53405,1,1,11,3,1,28.4153,2,0,12788,345.777377196936,0.19527838011178,0.211543773738896,21,0.567823343848581,0.134615384615385,7,0.189274447949527,10,11, , ,15585,291.554033348355,13800,0.152046783625731,324,36,28,8,9.73411446597567,3819,3219,600,6051,4844,1207,4893,4451,442,98,91,7,147,138,9
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,4,Blue,ADC,Cody Sun,Clutch Gaming,Lucian,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.9833333333333,1,11,0,4,19,7,1,1,1,0,0,1,0,4.6977,0.297431275349256,0.10815682739973,0.703019378098242,0,7.84475,6,0,2,0,0,1,1,0,0,0,1,,1,11.53405,1,1,11,3,1,28.4153,2,0,18944,512.230734565119,0.289283205570656,0.298004363248266,15,0.405588102748986,0.096153846153846,17,0.459666516448851,6,7, , ,19992,410.715817936007,16325,0.125305126118796,306,56,29,14,9.78819287967553,3997,2944,1053,6860,4497,2363,4065,2862,1203,85,72,13,130,115,15
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,5,Blue,Support,Vulcan,Clutch Gaming,Thresh,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.9833333333333,1,1,3,12,19,7,0,0,0,0,1,0,0,4.6977,0.027039206849932,0.054078413699865,0.703019378098242,0,7.84475,6,0,0,0,0,0,0,0,0,0,1,,1,11.53405,1,1,11,3,1,28.4153,2,0,4718,127.570977917981,0.072045933481966,0.102541042784945,54,1.46011716989635,0.346153846153846,9,0.243352861649392,21,21, , ,10029,141.324200090131,7725,-0.028708133971292,10,0,0,0,0.270392068499324,2606,2036,570,3706,2868,838,2592,2304,288,1,5,-4,3,5,-2
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,6,Red,Top,Armut,Royal Youth,Jayce,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.9833333333333,0,1,3,6,7,19,0,0,0,0,0,0,0,4.6977,0.027039206849932,0.054078413699865,0.703019378098242,0,7.84475,0,6,0,1,0,0,0,0,0,0,0,,0,11.53405,0,0,3,11,0,28.4153,0,2,16477,445.525011266336,0.346577762820243,0.305130969183068,21,0.567823343848581,0.159090909090909,11,0.297431275349256,8,8, , ,15785,296.961874718342,16025,0.057784911717496,347,8,4,4,9.598918431726,3781,3191,590,6101,6189,-88,4867,3913,954,92,77,15,129,113,16
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,7,Red,Jungle,Closer,Royal Youth,Jarvan IV,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.9833333333333,0,0,4,7,7,19,0,0,0,0,0,0,0,4.6977,0,0.054078413699865,0.703019378098242,0,7.84475,0,6,0,3,0,0,0,0,0,0,0,,0,11.53405,0,0,3,11,0,28.4153,0,2,3536,95.610635421361,0.074376340919608,0.102120400520098,10,0.270392068499324,0.075757575757576,20,0.540784136998648,10,11, , ,8478,99.3863902658855,8025,-0.338939197930142,40,75,59,0,3.10950878774223,2851,3146,-295,4124,5085,-961,2697,3332,-635,44,60,-16,69,96,-27
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,8,Red,Middle,Cyeol,Royal Youth,Orianna,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.9833333333333,0,0,3,5,7,19,0,0,0,0,0,0,0,4.6977,0,0.081117620549797,0.703019378098242,0,7.84475,0,6,0,0,0,0,0,0,0,0,0,,0,11.53405,0,0,3,11,0,28.4153,0,2,12757,344.939161784588,0.268331159816583,0.196666036918085,23,0.621901757548445,0.174242424242424,10,0.270392068499324,10,11, , ,11881,191.400811176206,11850,-0.152046783625731,299,10,10,0,8.35511491662911,3219,3819,-600,4844,6051,-1207,4451,4893,-442,91,98,-7,138,147,-9
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,9,Red,ADC,Pilot,Royal Youth,Kai'Sa,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.9833333333333,0,4,4,1,7,19,0,0,0,0,0,0,1,4.6977,0.10815682739973,0.297431275349256,0.703019378098242,0,7.84475,0,6,0,2,0,0,0,0,0,0,0,,0,11.53405,0,0,3,11,0,28.4153,0,2,11876,321.117620549797,0.249800176685878,0.298685307224698,14,0.378548895899054,0.106060606060606,5,0.135196034249662,4,5, , ,15553,290.688778729157,14400,-0.125305126118796,330,13,12,0,9.27444794952682,2944,3997,-1053,4497,6860,-2363,2862,4065,-1203,72,85,-13,115,130,-15
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,10,Red,Support,Tolerant,Royal Youth,Blitzcrank,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.9833333333333,0,2,5,2,7,19,0,0,0,0,0,0,0,4.6977,0.054078413699865,0.027039206849932,0.703019378098242,0,7.84475,0,6,0,0,0,0,0,0,0,0,0,,0,11.53405,0,0,3,11,0,28.4153,0,2,2896,78.3055430374042,0.060914559757688,0.097397286154051,64,1.73050923839567,0.484848484848485,15,0.405588102748986,21,22, , ,8308,94.789725101397,7950,0.028708133971292,18,0,0,0,0.486705723298783,2036,2606,-570,2868,3706,-838,2304,2592,-288,5,1,4,5,3,2
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,100,Blue,Team,Team,Clutch Gaming, ,Lee Sin,Qiyana,Olaf,Rakan,Camille,36.9833333333333,1,19,7,36,19,7, , , , ,1,1,0,4.6977,0.513744930148716,0.189274447949527,0.703019378098242,1,7.84475,6,0,6,0,2,3,1,0,0,0,1,10.74095,1,11.53405,1,1,11,3,1,28.4153,2,0,65486,1770.68949977467, , ,156,4.21811626858946,1,67,1.81162685894547,58,66,0.666666666666667,0.348484848484848,74983,1378.22082018927,64275,0.098347276066109,950,292,124,85,33.582694907616,16759,14831,1928,27891,22434,5457,18795,17181,1614,321,304,17,489,456,33
1060790,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1060790?gameHash=18f60f7a08d72324&tab=overview,WC,2019-W,43745.4654050926,PI-KO,3,9.19,200,Red,Team,Team,Royal Youth, ,Pantheon,Rumble,Gangplank,Irelia,LeBlanc,36.9833333333333,0,7,19,21,7,19, , , , ,0,0,1,4.6977,0.189274447949527,0.513744930148716,0.703019378098242,0,7.84475,0,6,0,6,0,0,0,0,0,0,0,10.74095,0,11.53405,0,0,3,11,0,28.4153,0,2,47542,1285.49797205949, , ,132,3.56917530419108,1,61,1.64939161784588,53,57,0.394366197183099,0.395833333333333,60005,973.227579990987,58250,-0.098347276066109,1034,106,85,4,30.8246958089229,14831,16759,-1928,22434,27891,-5457,17181,18795,-1614,304,321,-17,456,489,-33
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,1,Blue,Top,3z,Hong Kong Attitude,Gnar,Tristana,Gragas,Gangplank,Rek'Sai,Jarvan IV,27.9333333333333,1,0,2,5,11,4,0,0,0,0,0,0,0,4.68616666666667,0,0.035799522673031,0.536992840095465,0,6.15596666666667,4,0,1,0,0,0,1,0,0,0,1,,1,10.8224,1,1,11,1,1,22.07035,1,0,9797,350.727923627685,0.223492106944064,0.164525171314702,11,0.393794749403341,0.139240506329114,3,0.107398568019093,3,3, , ,10374,239.117899761337,10005,0.108535300316122,197,12,0,8,7.48210023866348,3086,3254,-168,5080,4758,322,4066,3952,114,63,73,-10,101,116,-15
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,2,Blue,Jungle,Crash,Hong Kong Attitude,Lee Sin,Tristana,Gragas,Gangplank,Rek'Sai,Jarvan IV,27.9333333333333,1,5,1,2,11,4,1,0,0,0,0,0,0,4.68616666666667,0.178997613365155,0.035799522673031,0.536992840095465,1,6.15596666666667,4,0,3,0,0,1,1,1,0,0,1,,1,10.8224,1,1,11,1,1,22.07035,1,0,6607,236.527446300716,0.150720868692399,0.200955716812241,14,0.501193317422434,0.177215189873418,8,0.286396181384248,7,9, , ,11853,292.065393794749,9850,0.127429805615551,21,143,74,20,5.87112171837709,3613,3647,-34,5476,5154,322,3699,3876,-177,66,66,0,92,95,-3
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,3,Blue,Middle,M1ssion,Hong Kong Attitude,Twisted Fate,Tristana,Gragas,Gangplank,Rek'Sai,Jarvan IV,27.9333333333333,1,0,1,4,11,4,0,0,0,0,0,0,1,4.68616666666667,0,0.071599045346062,0.536992840095465,0,6.15596666666667,4,0,0,0,0,0,0,0,0,0,1,,1,10.8224,1,1,11,1,1,22.07035,1,0,8380,300,0.191167077288074,0.243273280818172,10,0.35799522673031,0.126582278481013,2,0.071599045346062,2,2, , ,13571,353.568973747017,11983,0.197909024211299,254,32,25,4,10.2386634844869,4126,3472,654,6369,5466,903,4848,4597,251,76,80,-4,135,138,-3
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,4,Blue,ADC,Unified,Hong Kong Attitude,Syndra,Tristana,Gragas,Gangplank,Rek'Sai,Jarvan IV,27.9333333333333,1,3,0,5,11,4,0,0,0,0,0,0,0,4.68616666666667,0.107398568019093,0,0.536992840095465,0,6.15596666666667,4,0,0,0,0,0,0,0,0,0,1,,1,10.8224,1,1,11,1,1,22.07035,1,0,13501,483.329355608592,0.307988867597408,0.226080230948475,11,0.393794749403341,0.139240506329114,3,0.107398568019093,3,3, , ,12873,328.580906921241,11825,0.31578947368421,249,27,19,4,9.88066825775656,3345,2930,415,5863,4691,1172,2957,3107,-150,81,71,10,137,118,19
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,5,Blue,Support,Kaiwing,Hong Kong Attitude,Pyke,Tristana,Gragas,Gangplank,Rek'Sai,Jarvan IV,27.9333333333333,1,3,0,7,11,4,1,0,0,0,0,0,0,4.68616666666667,0.107398568019093,0,0.536992840095465,0,6.15596666666667,4,0,0,0,0,0,0,0,0,0,1,,1,10.8224,1,1,11,1,1,22.07035,1,0,5551,198.723150357995,0.126631079478055,0.16516560010641,33,1.18138424821002,0.417721518987342,20,0.715990453460621,4,5, , ,10400,240.048687350835,8875,0.507062146892655,62,0,0,0,2.21957040572792,2417,2049,368,5044,3104,1940,2889,3137,-248,15,3,12,32,9,23
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,6,Red,Top,Buggax,Isurus Gaming,Jayce,Xayah,Renekton,Pantheon,Irelia,Qiyana,27.9333333333333,0,1,4,1,4,11,0,0,0,0,0,0,0,4.68616666666667,0.035799522673031,0,0.536992840095465,0,6.15596666666667,0,4,0,1,0,0,0,0,0,0,0,,0,10.8224,0,0,1,11,0,22.07035,0,1,10125,362.470167064439,0.271826675257732,0.228663709430939,9,0.322195704057279,0.113924050632911,3,0.107398568019093,3,3, , ,9231,198.199045346062,8975,-0.108535300316122,205,12,5,0,7.76849642004773,3254,3086,168,4758,5080,-322,3952,4066,-114,73,63,10,116,101,15
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,7,Red,Jungle,Oddie,Isurus Gaming,Skarner,Xayah,Renekton,Pantheon,Irelia,Qiyana,27.9333333333333,0,1,3,3,4,11,0,0,0,0,0,1,0,4.68616666666667,0.035799522673031,0.178997613365155,0.536992840095465,0,6.15596666666667,0,4,0,3,0,0,0,0,0,0,0,,0,10.8224,0,0,1,11,0,22.07035,0,1,4128,147.780429594272,0.110824742268041,0.20912778066893,26,0.930787589498807,0.329113924050633,10,0.35799522673031,10,10, , ,8758,181.265871121718,8670,-0.127429805615551,18,131,93,11,5.33412887828162,3647,3613,34,5154,5476,-322,3876,3699,177,66,66,0,95,92,3
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,8,Red,Middle,Seiya,Isurus Gaming,Akali,Xayah,Renekton,Pantheon,Irelia,Qiyana,27.9333333333333,0,2,0,0,4,11,0,0,0,0,1,0,0,4.68616666666667,0.071599045346062,0,0.536992840095465,0,6.15596666666667,0,4,0,0,0,0,0,0,0,0,0,,0,10.8224,0,0,1,11,0,22.07035,0,1,8669,310.346062052506,0.232737328178694,0.255510123163086,10,0.35799522673031,0.126582278481013,7,0.250596658711217,4,5, , ,9881,221.468735083532,9825,-0.197909024211299,245,8,8,0,9.05727923627685,3472,4126,-654,5466,6369,-903,4597,4848,-251,80,76,4,138,135,3
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,9,Red,ADC,Warangelus,Isurus Gaming,Vladimir,Xayah,Renekton,Pantheon,Irelia,Qiyana,27.9333333333333,0,0,1,1,4,11,0,0,0,0,0,0,0,4.68616666666667,0,0.107398568019093,0.536992840095465,0,6.15596666666667,0,4,0,0,0,0,0,0,0,0,0,,0,10.8224,0,0,1,11,0,22.07035,0,1,7399,264.880668257757,0.198641537800687,0.219329417887146,5,0.178997613365155,0.063291139240506,3,0.107398568019093,2,2, , ,9005,190.108353221957,8600,-0.31578947368421,219,0,0,0,7.84009546539379,2930,3345,-415,4691,5863,-1172,3107,2957,150,71,81,-10,118,137,-19
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,10,Red,Support,Slow,Isurus Gaming,Yuumi,Xayah,Renekton,Pantheon,Irelia,Qiyana,27.9333333333333,0,0,3,1,4,11,0,0,0,0,0,0,0,4.68616666666667,0,0.107398568019093,0.536992840095465,0,6.15596666666667,0,4,0,0,0,0,0,0,0,0,0,,0,10.8224,0,0,1,11,0,22.07035,0,1,6927,247.983293556086,0.185969716494845,0.0873689688499,29,1.0381861575179,0.367088607594937,5,0.178997613365155,8,8, , ,5810,75.7288782816229,5285,-0.507062146892655,13,0,0,0,0.465393794749403,2049,2417,-368,3104,5044,-1940,3137,2889,248,3,15,-12,9,32,-23
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,100,Blue,Team,Team,Hong Kong Attitude, ,Tristana,Gragas,Gangplank,Rek'Sai,Jarvan IV,27.9333333333333,1,11,4,23,11,4, , , , ,0,0,1,4.68616666666667,0.393794749403341,0.143198090692124,0.536992840095465,1,6.15596666666667,4,0,4,0,0,1,2,1,0,0,1,10.4271666666667,1,10.8224,1,1,11,1,1,22.07035,1,0,43836,1569.30787589499, , ,79,2.82816229116945,1,36,1.28878281622912,19,22,0.740740740740741,0.236842105263158,59071,1453.38186157518,52538,0.238207321099549,783,214,118,36,35.6921241050119,16587,15352,1235,27832,23173,4659,18459,18669,-210,301,293,8,497,476,21
1070971,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070971?gameHash=1230c6f4af180085&tab=overview,WC,2019-W,43746.2376041667,PI-KO,1,9.19,200,Red,Team,Team,Isurus Gaming, ,Xayah,Renekton,Pantheon,Irelia,Qiyana,27.9333333333333,0,4,11,6,4,11, , , , ,1,1,0,4.68616666666667,0.143198090692124,0.393794749403341,0.536992840095465,0,6.15596666666667,0,4,0,4,0,0,0,0,0,0,0,10.4271666666667,0,10.8224,0,0,1,11,0,22.07035,0,1,37248,1333.46062052506, , ,79,2.82816229116945,1,28,1.00238663484487,27,28,0.363636363636364,0.350877192982456,42685,866.770883054893,41355,-0.238207321099549,700,151,106,11,30.4653937947494,15352,16587,-1235,23173,27832,-4659,18669,18459,210,293,301,-8,476,497,-21
1070985,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070985?gameHash=9e3f5534655e9c51,WC,2019-W,43746.2778703704,PI-KO,2,9.19,1,Blue,Top,Buggax,Isurus Gaming,Kled,Renekton,Pyke,Qiyana,Galio,Corki,33.0166666666667,1,3,1,1,14,5,1,0,0,0,0,0,0,6.43113333333333,0.090863200403837,0.030287733467946,0.575466935890964,0,9.5024,5,0,0,0,0,0,0,0,0,0,1,,1,15.2399666666667,1,1,10,1,1,26.6814833333333,1,0,12472,377.748611812216,0.263400211193242,0.242041683686817,12,0.363452801615346,0.101694915254237,5,0.151438667339727,5,6, , ,14864,319.449570923776,12500,0.017512004196425,301,28,8,8,9.96466431095407,3542,3615,-73,5395,5431,-36,4448,4702,-254,89,71,18,136,119,17
1070985,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070985?gameHash=9e3f5534655e9c51,WC,2019-W,43746.2778703704,PI-KO,2,9.19,2,Blue,Jungle,Oddie,Isurus Gaming,Elise,Renekton,Pyke,Qiyana,Galio,Corki,33.0166666666667,1,1,2,3,14,5,0,0,0,0,0,0,0,6.43113333333333,0.030287733467946,0.090863200403837,0.575466935890964,1,9.5024,5,0,4,0,2,0,2,0,0,0,1,,1,15.2399666666667,1,1,10,1,1,26.6814833333333,1,0,4959,150.196870267542,0.104730728616684,0.155158597203035,42,1.27208480565371,0.35593220338983,22,0.666330136294801,10,11, , ,11078,204.780212014134,10475,0.190849673202614,29,152,74,11,5.48207975769813,2730,3393,-663,4565,4578,-13,2657,3211,-554,48,54,-6,80,76,4
1070985,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070985?gameHash=9e3f5534655e9c51,WC,2019-W,43746.2778703704,PI-KO,2,9.19,3,Blue,Middle,Seiya,Isurus Gaming,Akali,Renekton,Pyke,Qiyana,Galio,Corki,33.0166666666667,1,5,0,4,14,5,1,1,0,0,1,0,0,6.43113333333333,0.151438667339727,0.030287733467946,0.575466935890964,0,9.5024,5,0,0,0,0,0,0,0,0,0,1,,1,15.2399666666667,1,1,10,1,1,26.6814833333333,1,0,12714,385.078243311459,0.268511087645195,0.23254099752615,10,0.302877334679455,0.084745762711864,5,0.151438667339727,6,6, , ,14450,306.910449268046,13050,0.108409403021246,262,24,16,4,8.66229177183241,3584,3547,37,6214,5594,620,4991,4472,519,85,74,11,137,120,17
1070985,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070985?gameHash=9e3f5534655e9c51,WC,2019-W,43746.2778703704,PI-KO,2,9.19,4,Blue,ADC,Warangelus,Isurus Gaming,Xayah,Renekton,Pyke,Qiyana,Galio,Corki,33.0166666666667,1,5,1,2,14,5,1,0,0,0,0,0,0,6.43113333333333,0.151438667339727,0,0.575466935890964,0,9.5024,5,0,1,0,1,0,0,0,0,0,1,,1,15.2399666666667,1,1,10,1,1,26.6814833333333,1,0,14357,434.840989399293,0.303210137275607,0.279883788708411,9,0.272589601211509,0.076271186440678,12,0.363452801615346,6,7, , ,16513,369.394043412418,14550,0.181164037027321,349,38,24,10,11.7213528520949,3358,3520,-162,5671,5222,449,3370,3502,-132,92,93,-1,143,136,7
1070985,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070985?gameHash=9e3f5534655e9c51,WC,2019-W,43746.2778703704,PI-KO,2,9.19,5,Blue,Support,Slow,Isurus Gaming,Thresh,Renekton,Pyke,Qiyana,Galio,Corki,33.0166666666667,1,0,1,7,14,5,0,0,0,0,0,0,0,6.43113333333333,0,0,0.575466935890964,0,9.5024,5,0,0,0,0,0,0,0,0,0,1,,1,15.2399666666667,1,1,10,1,1,26.6814833333333,1,0,2848,86.2594649167087,0.060147835269271,0.090374932875587,45,1.36294800605755,0.38135593220339,16,0.484603735487128,18,18, , ,8255,119.277940434124,7100,0.115456238361266,20,0,0,0,0.60575466935891,2046,2087,-41,3374,3023,351,2674,2564,110,2,4,-2,8,10,-2
1070985,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070985?gameHash=9e3f5534655e9c51,WC,2019-W,43746.2778703704,PI-KO,2,9.19,6,Red,Top,3z,Hong Kong Attitude,Gangplank,Pantheon,Gragas,Syndra,Quinn,Tristana,33.0166666666667,0,1,3,3,5,14,0,0,0,0,0,0,0,6.43113333333333,0.030287733467946,0.090863200403837,0.575466935890964,0,9.5024,0,5,0,0,0,0,0,0,0,0,0,,0,15.2399666666667,0,0,1,10,0,26.6814833333333,0,1,16500,499.7476022211,0.358275068397968,0.272635399017028,17,0.514891468955073,0.151785714285714,13,0.393740535083291,6,6, , ,13392,274.86602725896,12283,-0.017512004196425,284,10,8,0,8.90459363957597,3615,3542,73,5431,5395,36,4702,4448,254,71,89,-18,119,136,-17
